Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
117	2816.0142	394.56815	3126.5322	2102.5098	1838.8113	807.65344	3137.7322	781.2401	893.8	591.9	467999	178.43564	57.84484	263.98276	-76.991165	178.436	57.846024	263.06006	-79.95691	-180.22346	22.491383	5353.633273601532
118	2082.3767	712.654	3169.3274	1110.7156	1928.9398	589.00195	3037.9202	1053.7885	661.5	674.9	471999	178.71454	57.761654	262.03705	-97.10102	178.71387	57.76891	264.70428	-97.74387	-180.47914	23.094212	5404.801145076752
119	2068.3943	692.708	3128.7617	1045.3365	1873.3838	585.7843	3308.814	1420.213	676.3333	593.5	475999	178.78632	57.993668	263.59473	-88.99728	178.78555	58.00031	266.46603	-86.16353	-180.60912	23.592888	5453.597271680832
120	1482.1233	508.52814	2416.688	994.07446	2064.8481	587.3477	3315.3643	1432.3932	476.125	629.3	479999	178.6366	57.962036	267.77032	-85.87375	178.63586	57.96832	264.1377	-76.505775	-180.40196	23.041489	5504.058069467545
121	2618.736	626.61536	3195.1665	1769.0934	2149.8914	902.1224	3393.9744	795.4003	825.0	664.8	483999	178.76411	57.933304	266.44333	-84.152664	178.76347	57.93964	266.49432	-104.27092	-180.62637	23.340466	5555.0123455524445
122	1600.9792	541.1017	2493.554	948.23737	2510.4548	852.81995	3422.9414	1299.8943	498.0	762.9	487999	179.37073	58.123833	266.4234	-95.32616	179.37096	58.127705	265.818	-77.36681	-181.19194	22.99188	5607.532650709152
123	2175.3748	872.18506	3269.1035	1187.9774	2517.6316	500.9665	2956.4773	1805.1147	681.0	841.6	491999	179.86092	58.370087	266.9568	-87.73701	179.86032	58.37326	267.42328	-74.795395	-181.61984	22.594603	5661.461573839188
124	2579.9282	602.22424	3145.2593	1746.4594	3136.663	42.114338	3212.486	3069.9146	832.2	1000.0	495999	180.7195	58.41019	268.9134	-74.33588	180.71982	58.41254	268.88745	-80.46118	-182.50496	22.71831	5718.758405208588
125	3087.7112	73.46815	3180.8455	2977.4163	2526.8977	343.60748	3315.6584	2111.0356	982.25	772.1	499999	181.434	58.807644	269.0081	-85.01898	181.43481	58.809788	269.01993	-84.2299	-183.05373	22.627062	5772.206073760986
126	2411.9226	533.56744	3265.7878	1741.9315	2973.5547	34.995903	3053.714	2909.572	740.6	1000.0	503999	182.41817	58.715927	272.7083	-78.98124	182.41714	58.721832	270.96292	-78.80332	-184.08836	21.966326	5830.057811260223
127	2517.2134	1267.6932	3418.805	0.40975282	3077.1074	45.966824	3163.876	2985.349	801.8	1000.0	507999	183.24748	58.899315	271.00998	-68.73158	183.24796	58.900673	269.51108	-79.30114	-184.95184	21.970402	5886.934888124466
128	1800.6487	1498.6475	3165.9434	0.40971312	1961.5544	625.0608	3071.9006	1250.6245	595.7143	620.8	511999	184.01758	59.166958	272.62762	-77.517784	184.01749	59.168083	271.66858	-77.10807	-185.79565	21.951008	5936.7494513988495
129	2630.9373	586.9662	3204.5935	1852.8416	2923.892	61.720455	2994.492	2777.4805	831.0	1000.0	515999	184.7873	59.614594	276.85873	-90.79228	184.78734	59.61781	273.7814	-82.47573	-186.51991	22.004387	5994.015943527222
130	2437.01	1053.7722	3204.2495	246.62283	2858.1543	447.62668	3607.883	1675.0784	785.1667	947.9	519999	185.6859	59.73216	278.73416	-78.20244	185.68524	59.736473	278.6541	-76.4411	-187.28723	22.182352	6049.869997262955
131	974.9584	1350.0765	3170.812	0.30374703	2074.7935	1240.867	2994.1797	151.26105	326.23077	727.0	523999	186.48737	60.02158	272.32388	-78.87766	186.48775	60.023617	274.7939	-65.801636	-188.00557	23.697836	6101.5765376091
132	3125.2017	175.21553	3368.3892	2889.4436	2882.7	586.5952	3313.9814	1517.9719	1000.0	886.6	527999	187.32784	59.918808	274.4219	-75.34671	187.32834	59.92374	276.56018	-75.78833	-189.15887	23.438927	6156.227747678757
133	2027.786	1076.6296	3157.284	325.08777	1849.0541	1338.0592	3304.559	197.70522	657.3333	606.2	531999	187.99837	59.870754	277.7274	-108.77609	187.99872	59.87363	275.14737	-65.268745	-189.59416	23.509062	6206.048219442368
134	2528.9126	742.45056	3152.0789	1264.8037	3047.6099	51.31735	3120.8066	2939.3972	848.0	1000.0	535999	187.99512	59.849144	275.70654	-97.811905	187.99557	59.85043	277.05368	-80.74966	-189.75871	23.651657	6263.558384656906
135	2309.6794	764.4104	3065.3418	1207.9403	2731.703	673.8035	3470.9941	1377.596	769.8333	835.5	539999	188.50012	59.911564	281.539	-107.570656	188.50015	59.914272	278.00955	-104.45336	-190.21745	23.367329	6317.71324467659
136	2993.912	300.36612	3234.0898	2485.3542	2764.519	835.33136	3385.4717	1219.858	951.5	843.5	543999	189.07922	59.949375	278.50967	-78.17874	189.07916	59.95331	278.17657	-99.546745	-190.98245	23.156672	6371.632350921631
137	2526.4556	798.0736	3240.5342	1426.2021	2104.073	1224.0442	3170.916	219.61913	796.2	713.9	547999	190.10968	60.031364	279.6584	-108.38008	190.10983	60.03486	275.63354	-99.4034	-191.93176	23.523094	6423.576912879944
138	2588.2327	830.25397	3282.748	1468.6924	2999.8687	24.090372	3039.6458	2955.2798	791.4	1000.0	551999	190.89423	60.276638	277.82098	-82.045906	190.89372	60.283283	277.94742	-125.20878	-192.61835	24.203697	6481.541710615158
139	2157.366	907.54175	3384.085	1166.1498	3120.4492	11.870192	3133.9167	3091.9011	656.1667	1000.0	555999	191.91772	60.34502	281.277	-73.87368	191.91774	60.349728	278.9756	-75.72956	-193.6374	23.17088	6539.449458360672
140	3225.9077	58.68218	3300.0227	3138.7336	3149.9373	12.232356	3177.036	3133.5317	1000.0	1000.0	559999	192.62572	60.748966	283.41083	-65.65116	192.62538	60.75424	283.0164	-66.68034	-194.23431	23.421621	6597.236994981766
141	3180.581	42.807774	3246.4592	3141.807	3178.4966	34.32996	3214.2441	3092.8418	1000.0	1000.0	563999	193.66348	61.34301	285.50656	-65.826	193.66399	61.34747	284.44354	-75.3437	-195.40234	22.654215	6654.781308889389
142	3162.1047	24.01202	3199.0107	3132.6023	2906.0308	907.4816	3231.132	184.53784	1000.0	913.0	567999	194.82774	61.63172	287.19763	-71.87158	194.82735	61.636036	285.829	-58.899612	-196.51482	22.343773	6710.732305526733
143	2541.4707	1168.3574	3160.6675	205.81352	2883.6475	918.04694	3371.0874	136.5421	820.6	907.7	571999	195.33669	62.29743	289.67792	-80.718636	195.33672	62.30259	289.56778	-54.964867	-196.95169	23.866596	6767.454380512238
144	3062.2312	88.11564	3141.635	2921.091	3243.572	42.32633	3319.1147	3192.9604	1000.0	1000.0	575999	195.93484	62.491234	290.8472	-59.371986	195.93446	62.495148	291.1932	-71.97203	-197.44345	24.433199	6824.603564977646
145	3178.063	72.96614	3259.3586	3083.0461	3063.3726	18.371002	3101.4287	3035.12	1000.0	1000.0	579999	196.7151	62.868164	291.61945	-73.74282	196.71548	62.87018	293.4515	-72.29326	-198.53078	23.921257	6882.26754617691
146	2579.6284	1174.8843	3185.9167	230.27643	3178.2595	27.154951	3251.5261	3156.1365	821.0	1000.0	583999	197.01582	63.330936	293.11465	-101.90127	197.01547	63.333862	293.10358	-63.46049	-198.76468	23.923004	6940.303186178207
147	3235.7012	66.56163	3349.452	3182.2085	3203.6753	36.46339	3253.1165	3121.7205	1000.0	1000.0	587999	198.01768	63.60183	296.5892	-70.22768	198.018	63.60576	295.06137	-53.408436	-199.64569	23.092922	6997.357853651047
148	3180.9883	30.223215	3221.1873	3136.5464	3213.8853	17.843391	3236.9856	3182.368	1000.0	1000.0	591999	199.09506	64.0539	293.1362	-77.922874	199.09483	64.05906	292.62595	-66.84431	-200.80363	23.542528	7054.973916292191
149	3206.2417	57.784554	3277.9773	3116.9502	2997.312	30.155258	3026.8044	2935.6108	1000.0	1000.0	595999	200.12193	64.324265	295.60965	-94.30036	200.12186	64.32726	297.30508	-47.42125	-201.92648	24.164743	7112.314764261246
150	2501.8574	1078.6705	3145.38	353.81567	3238.9016	147.38785	3519.228	2900.1897	826.6	987.6	599999	200.76659	64.92081	299.6587	-69.816986	200.7667	64.92424	301.00467	-58.417744	-202.44806	25.115173	7169.510908126831
151	2110.2388	1384.5029	3296.3357	367.76385	3243.6306	70.10505	3296.4324	3053.2354	659.2	1000.0	603999	201.50085	65.32539	301.94543	-85.50523	201.5003	65.329445	300.73468	-81.49087	-203.34387	24.778767	7226.724880695343
152	3177.469	46.88173	3210.8801	3096.5588	3218.6729	37.565567	3272.3767	3150.612	1000.0	1000.0	607999	202.72374	65.423134	304.36316	-75.727165	202.72346	65.427414	303.8456	-70.23412	-204.52342	23.689886	7284.542028188705
153	3186.6567	63.127274	3259.1975	3118.6099	3170.2495	33.198288	3244.4248	3120.787	1000.0	1000.0	611999	203.73254	65.79349	302.5938	-72.3209	203.73242	65.79805	302.27438	-78.44031	-205.50223	24.445692	7341.883144378662
154	3168.5632	18.31733	3190.2312	3140.375	3227.9705	15.753871	3253.9294	3206.1343	1000.0	1000.0	615999	205.25623	65.924194	304.31848	-64.712105	205.25658	65.92409	306.23828	-63.319157	-206.86919	23.60943	7398.95694231987
155	3254.257	65.30198	3344.1052	3161.5425	3108.7966	64.1208	3233.7786	3025.1533	1000.0	1000.0	619999	205.8119	66.45233	304.75394	-69.70615	205.81264	66.455315	305.20776	-71.88822	-207.50589	24.118664	7456.545570611954
156	2623.2332	1076.0625	3199.4292	472.73462	3041.0142	86.771576	3164.5645	2913.8408	834.4	1000.0	623999	206.37198	66.38873	304.39185	-66.94015	206.37257	66.39016	306.73508	-71.16038	-208.26874	25.262222	7513.390917062759
157	3133.5476	72.203156	3194.1667	3010.616	2972.1685	60.06207	3087.3875	2886.9878	1000.0	1000.0	627999	206.6927	66.16329	305.61182	-61.638153	206.69238	66.16959	305.723	-60.16827	-208.66815	25.751757	7571.301440000534
158	3122.6548	32.875465	3144.2158	3065.8054	2900.7065	748.004	3182.73	658.01526	1000.0	921.7	631999	206.96468	66.02011	305.1683	-88.65723	206.96481	66.02452	308.38843	-62.006042	-208.96425	25.57872	7627.36129117012
159	3189.7156	47.253613	3254.2227	3127.5374	2619.6077	852.81085	3105.636	630.28546	1000.0	865.0	635999	207.3344	65.7558	309.26025	-61.391434	207.33453	65.758354	310.86307	-70.56353	-209.08043	27.107258	7682.857175350189
160	3216.5776	70.01542	3309.848	3112.421	3406.9902	14.43612	3425.2683	3383.6348	1000.0	1000.0	639999	207.67198	65.95381	308.90762	-64.972786	207.67242	65.9593	308.49423	-69.83944	-209.22816	26.267199	7739.939671993256
161	3202.62	68.31127	3277.9531	3103.7942	3137.7732	15.607079	3163.4333	3111.098	1000.0	1000.0	643999	208.46925	66.25816	305.98538	-67.82381	208.46883	66.26366	309.64404	-74.93547	-210.33159	25.957617	7797.202739715576
162	2553.3513	1277.6329	3247.2002	0.47932068	3146.0496	22.036081	3185.9006	3108.8792	801.8	1000.0	647999	208.76854	66.681496	310.28354	-114.16265	208.7688	66.685356	309.01468	-115.61854	-210.57275	27.220013	7855.3148946762085
163	3281.8955	18.474426	3296.3057	3250.5166	3357.0835	21.91866	3402.076	3329.402	1000.0	1000.0	651999	209.5067	66.65391	308.66006	-65.03001	209.50664	66.65965	309.76968	-78.02719	-211.44257	27.266296	7912.380990982056
164	2482.3376	1336.7942	3451.027	0.26210916	3377.0024	48.799137	3452.2332	3314.2158	741.1667	1000.0	655999	210.12202	67.110985	312.75864	-62.146862	210.12254	67.11302	313.17902	-69.770065	-212.10834	26.781288	7969.976096391678
165	3392.792	50.962715	3462.4995	3325.712	3279.776	7.556731	3296.4468	3270.618	1000.0	1000.0	659999	210.9749	67.76541	309.04428	-68.6047	210.97496	67.76898	310.31082	-59.62871	-212.82146	26.507444	8027.4587523937225
166	3429.2178	62.59102	3531.3792	3360.963	3316.9395	6.669628	3329.3042	3303.8594	1000.0	1000.0	663999	211.72202	67.97844	309.37622	-67.35971	211.72224	67.982475	312.25305	-66.24531	-213.51498	27.67968	8084.79362821579
167	3413.0693	42.628983	3483.106	3368.1116	3396.856	19.49492	3439.9802	3368.1904	1000.0	1000.0	667999	212.35324	68.3868	312.2922	-73.63624	212.35388	68.39106	313.9708	-115.66525	-214.35033	27.676239	8142.296057939529
168	3419.5444	66.963356	3526.791	3342.5884	3344.6653	16.580692	3371.851	3320.5544	1000.0	1000.0	671999	213.04976	68.61702	313.6209	-71.57855	213.0495	68.62212	317.16122	-60.94186	-215.03658	28.21788	8199.681466579437
169	3406.3003	36.466354	3457.0579	3368.7983	3251.9326	45.301537	3354.7815	3191.6677	1000.0	1000.0	675999	213.6935	69.09377	314.01855	-80.29408	213.6932	69.10053	319.134	-81.10781	-215.67984	27.308517	8257.242908477783
170	2646.1758	1292.3945	3421.6367	408.11224	3451.2798	20.365452	3481.6072	3419.212	787.75	1000.0	679999	214.8546	69.56832	314.37982	-65.45431	214.85477	69.573944	317.53064	-67.95411	-216.8538	26.957043	8314.582944393158
171	3451.2822	51.05673	3493.2021	3364.7683	3414.556	33.979362	3469.2886	3366.611	1000.0	1000.0	683999	216.1274	70.00484	315.9574	-75.78196	216.12721	70.01039	315.50754	-70.34327	-217.87888	26.476667	8372.074361085892
172	3398.5176	50.039333	3454.3892	3322.7498	3412.8997	18.87887	3457.2217	3396.7156	1000.0	1000.0	687999	217.18698	70.36792	317.73282	-65.81388	217.18724	70.37002	318.73117	-71.31736	-219.15402	26.657782	8429.760627031326
173	3401.9248	42.594704	3462.2031	3342.6096	3303.5476	29.309654	3338.5117	3250.1943	1000.0	1000.0	691999	218.13869	70.67826	317.10663	-62.792057	218.13869	70.683304	321.9605	-66.258316	-219.97243	26.830294	8487.408563613892
174	3375.175	59.81642	3468.6436	3305.231	3382.9941	38.38886	3429.7356	3295.9614	1000.0	1000.0	695999	219.1167	71.02973	318.6018	-70.565834	219.11642	71.034065	320.62387	-64.70062	-220.97534	27.827988	8545.32606601715
175	3378.7034	59.3438	3455.8267	3291.211	3278.5742	22.031181	3315.3884	3252.5742	1000.0	1000.0	699999	219.49924	71.35434	322.11426	-113.27369	219.50026	71.35536	321.66263	-123.555954	-221.14763	26.30326	8602.872345924377
176	3353.5718	93.97778	3493.625	3232.3687	3372.4849	23.16838	3415.7007	3342.245	1000.0	1000.0	703999	220.27399	71.303215	321.43695	-93.82104	220.27367	71.308464	323.86005	-90.01957	-222.03868	26.751	8660.605667114258
177	2821.059	1150.4465	3448.752	522.00696	3258.6306	11.744699	3280.242	3239.0007	835.8	1000.0	707999	220.7293	71.5235	323.37466	-75.14725	220.72874	71.529274	323.10037	-86.27637	-222.79285	26.820305	8718.051584482193
178	3439.1562	65.203224	3487.991	3326.875	3353.102	105.21854	3461.1055	3079.0679	1000.0	1000.0	711999	221.28456	71.65293	324.33197	-91.31764	221.28432	71.65676	323.35773	-64.68363	-223.04187	25.503166	8775.874185800552
179	3354.704	72.524475	3433.3774	3279.6934	3271.407	41.38278	3356.307	3221.588	1000.0	1000.0	715999	222.08144	72.22937	324.67776	-79.097466	222.08134	72.23469	324.32913	-78.626625	-223.85207	25.15796	8833.369551420212
180	3390.5103	43.541843	3453.299	3338.23	3395.968	24.273233	3436.3784	3357.4045	1000.0	1000.0	719999	223.15878	72.32601	327.22275	-62.881546	223.15898	72.32997	327.01065	-83.77263	-225.1417	26.398281	8890.653295516968
181	3347.157	14.280815	3364.9717	3327.2708	3277.6816	25.235094	3342.4575	3254.8945	1000.0	1000.0	723999	224.2004	72.571724	327.70197	-95.03123	224.2002	72.57712	328.08575	-95.16153	-225.94022	26.498909	8948.421412706375
182	3409.8425	12.997916	3429.3057	3394.9924	3360.5	20.574707	3391.6736	3320.1804	1000.0	1000.0	727999	225.5002	72.72188	328.66818	-71.289375	225.4999	72.72429	328.6231	-77.4733	-227.23027	26.158113	9006.780143022537
183	955.98206	1511.9238	3380.3713	-0.7562931	3309.8086	36.215927	3358.5317	3254.5073	291.85715	1000.0	731999	226.6803	72.62859	328.08353	-70.35211	226.68094	72.6306	328.07697	-117.67592	-228.53142	25.105536	9064.62146615982
184	3353.4375	39.291412	3415.3647	3311.475	3327.8247	38.52904	3371.2231	3262.2905	1000.0	1000.0	735999	227.61044	72.86353	330.66843	-126.20165	227.60963	72.87055	328.55945	-61.46357	-229.40529	26.107512	9122.228705883026
185	3376.5396	26.597355	3421.63	3354.1538	3362.6985	19.622711	3393.996	3331.0374	1000.0	1000.0	739999	228.71674	72.99116	333.66525	-62.052166	228.71742	72.99482	333.3639	-59.849045	-230.5953	26.325895	9180.235958576202
186	3454.8594	32.509865	3478.0645	3399.0815	3416.9556	30.642216	3466.037	3381.2253	1000.0	1000.0	743999	229.55357	73.40312	333.2794	-99.25926	229.55367	73.406876	332.68225	-78.32657	-231.43405	26.199703	9238.457929849625
187	3473.352	51.601322	3523.8071	3389.9922	2003.7426	1439.3325	3494.2344	471.02454	1000.0	611.5	747999	229.78822	73.87242	333.25223	-63.985336	229.78822	73.876884	331.3696	-69.401985	-231.61447	26.505604	9288.93089723587
188	3268.3428	424.43466	3557.184	2536.7422	3405.3425	18.723837	3430.7012	3376.345	936.5	1000.0	751999	230.32819	74.221405	333.71082	-85.842575	230.3285	74.22438	332.56146	-56.66323	-232.04506	26.119976	9346.376791715622
189	3441.8162	94.91615	3540.3816	3319.3625	3499.3145	24.088907	3541.203	3472.992	1000.0	1000.0	755999	230.6242	74.4943	331.69666	-61.97189	230.62463	74.49823	331.46667	-102.910126	-232.43414	26.165386	9404.520518064499
190	3449.8022	63.46131	3511.972	3345.1685	3469.513	19.772505	3491.114	3420.684	1000.0	1000.0	759999	230.9497	74.77743	332.2232	-96.35228	230.9493	74.782425	335.5935	-165.79709	-232.835	27.394121	9462.634084939957
191	3440.4246	28.127346	3460.2253	3392.0093	3503.2996	30.703	3570.6653	3468.198	1000.0	1000.0	763999	231.48286	74.84495	335.1606	-93.197334	231.48276	74.84889	335.52457	-129.64304	-233.57767	26.910723	9521.171790122986
192	3466.8928	18.63076	3491.6956	3445.54	3346.2905	36.553883	3424.4119	3295.1692	1000.0	1000.0	767999	232.22368	74.86476	335.90308	-87.21157	232.2236	74.87079	334.86316	-98.6652	-234.20325	26.43365	9578.967705965042
193	3434.917	32.333515	3481.2998	3394.988	3408.5847	27.178518	3460.5864	3362.363	1000.0	1000.0	771999	232.79016	74.69148	335.73923	-83.42372	232.79005	74.69653	336.04074	-76.188515	-234.79596	25.780653	9636.892000198364
194	3445.9104	83.22208	3581.883	3366.1338	3472.6582	40.93596	3533.5352	3421.8303	1000.0	1000.0	775999	233.43878	74.43032	334.1427	-56.295017	233.43835	74.43514	334.40515	-64.81405	-235.52664	26.97795	9694.81249666214
195	3516.391	54.446514	3599.734	3447.5344	3613.976	7.1658435	3622.6042	3598.5562	1000.0	1000.0	779999	234.2097	74.34433	338.98233	-78.0992	234.2092	74.350716	339.01874	-85.98148	-236.373	26.364664	9752.199730873108
196	2503.7942	1419.3033	3552.5515	467.70627	3355.235	22.88633	3385.8267	3301.3691	725.0	1000.0	783999	234.2052	74.54018	334.8528	-63.082726	234.20564	74.544426	338.852	-51.293945	-236.25714	27.82016	9811.14647936821
197	3426.3218	36.746937	3468.7424	3374.0933	3339.6147	13.601618	3364.9094	3317.4285	1000.0	1000.0	787999	234.54813	74.395935	334.37628	-73.868065	234.54803	74.40178	336.43692	-64.8931	-236.75668	29.308529	9869.353714942932
198	3444.2388	27.57411	3482.275	3417.2456	3422.8425	15.371473	3445.6929	3390.3333	1000.0	1000.0	791999	234.58026	74.67954	336.80405	-72.503815	234.58072	74.68197	334.79013	-65.69834	-236.63937	28.398855	9927.36007475853
199	2711.4043	1356.5261	3485.0806	0.36634097	3368.19	9.725142	3383.5615	3353.1267	801.8	1000.0	795999	234.56721	74.89054	334.99777	-53.661182	234.5672	74.89343	337.03494	-73.27333	-236.41869	27.850538	9985.646887302399
200	3424.9482	50.686386	3480.8257	3345.4666	3489.2234	18.427395	3529.571	3470.2534	1000.0	1000.0	799999	234.87987	75.06717	338.19955	-179.46466	234.88028	75.07228	336.03995	-96.61272	-236.99794	27.923899	10043.744772911072
201	3499.1555	72.10178	3605.871	3403.329	3462.2798	42.32808	3515.389	3384.9504	1000.0	1000.0	803999	235.20695	75.25269	334.54053	-63.69451	235.20706	75.25602	335.47736	-66.94314	-237.22522	28.050816	10101.582889080048
202	3400.307	25.19818	3428.9758	3368.895	3591.556	17.72485	3623.5317	3565.3997	1000.0	1000.0	807999	236.29552	74.95213	337.46628	-90.73351	236.29507	74.9582	336.38678	-74.2123	-238.425	27.616379	10159.680966377258
203	3543.094	38.61417	3602.052	3507.416	3552.0776	22.569994	3582.545	3519.7983	1000.0	1000.0	811999	236.57433	75.62061	336.4168	-76.42519	236.57498	75.62384	337.51004	-119.61022	-238.72614	26.852215	10217.310098409653
204	3555.1138	42.165825	3597.1208	3499.6829	3602.2837	18.838036	3618.7715	3572.9478	1000.0	1000.0	815999	237.37427	75.68117	337.53738	-88.31913	237.37411	75.68543	341.63812	-136.24008	-239.41678	27.353153	10275.940440654755
205	3617.0845	6.064862	3622.7825	3607.8782	3482.5688	29.936674	3535.3406	3448.9597	1000.0	1000.0	819999	237.38678	76.33213	340.00885	-106.482735	237.3874	76.33346	345.37085	-98.07523	-239.46494	27.319693	10334.03326368332
206	3536.955	43.420834	3604.9932	3497.7915	3521.2075	13.807348	3544.281	3499.5598	1000.0	1000.0	823999	238.2337	76.4647	338.61227	-103.50438	238.23372	76.46918	339.3678	-98.5835	-240.32066	27.469105	10392.85025024414
207	3526.1685	51.410965	3601.7693	3464.9468	3550.5503	11.797776	3566.614	3530.597	1000.0	1000.0	827999	239.21848	76.5582	339.77203	-104.68757	239.21873	76.562386	343.1078	-117.71816	-241.26663	26.246847	10450.779292583466
208	3553.7478	36.327217	3610.113	3517.7803	3620.181	21.218134	3662.4285	3590.7637	1000.0	1000.0	831999	239.63428	76.80021	342.2085	-88.50283	239.63362	76.80651	342.06308	-75.15285	-241.98047	26.470423	10508.735965490341
209	2818.1387	1408.6329	3551.505	1.4134525	3585.9207	36.642094	3663.015	3546.1794	802.0	1000.0	835999	239.95699	76.94379	340.5675	-97.55794	239.95744	76.94857	342.22736	-123.6209	-241.78032	28.302729	10567.030240058899
210	3606.0303	46.92809	3672.213	3539.563	3681.9167	17.004614	3710.1707	3650.203	1000.0	1000.0	839999	240.87514	76.9956	342.25952	-101.717354	240.87506	76.99985	344.5083	-110.01849	-242.91089	27.957474	10624.962342739105
211	3637.5354	48.370544	3694.8567	3561.3745	3669.8914	15.661532	3697.127	3647.5764	1000.0	1000.0	843999	241.53568	76.8279	340.8878	-108.988304	241.5356	76.83135	342.7182	-113.06842	-243.5615	27.50981	10682.787993192673
212	3543.9905	60.48642	3606.2344	3446.47	3469.3293	8.430586	3477.5042	3452.625	1000.0	1000.0	847999	242.45618	77.17682	346.05206	-85.532524	242.4565	77.17961	344.69092	-96.00396	-244.40541	26.998878	10740.838261842728
213	3551.853	19.208204	3581.9126	3531.0974	3661.0586	26.70893	3688.4814	3598.541	1000.0	1000.0	851999	242.87636	77.81516	351.27472	-121.86059	242.87656	77.81708	346.85916	-129.34758	-244.4345	27.024817	10798.902130842209
214	3591.9114	17.101248	3616.141	3573.6853	3526.2593	10.348081	3547.7866	3514.9814	1000.0	1000.0	855999	243.78555	78.166565	346.5039	-138.19847	243.78574	78.17104	350.03046	-122.464165	-245.59853	27.016445	10857.388298511505
215	3564.938	67.78488	3668.454	3486.743	3657.5144	22.401869	3678.2786	3605.2012	1000.0	1000.0	859999	244.3585	78.89645	353.49164	-122.26339	244.35806	78.90194	349.41254	-133.58546	-246.33405	27.174253	10915.957135915756
216	3624.7222	36.820034	3656.4783	3564.2388	3635.0527	21.902388	3665.7842	3608.2507	1000.0	1000.0	863999	244.95166	79.18628	347.41263	-165.71507	244.95146	79.19013	350.26282	-179.22612	-246.59459	27.143736	10974.539901256561
217	3657.849	51.105385	3705.8105	3576.3916	3720.4636	10.447809	3732.9236	3694.302	1000.0	1000.0	867999	245.5648	79.28658	355.514	-157.88818	245.56534	79.291466	350.8872	-153.65202	-247.45952	26.985027	11032.706592559814
218	3607.0012	29.548632	3646.423	3572.4143	3536.9644	16.801731	3563.081	3506.61	1000.0	1000.0	871999	246.71748	79.28502	351.21292	-165.71092	246.71732	79.287544	352.07855	-178.14288	-248.45059	26.928192	11091.006080150604
219	3610.1145	28.912317	3653.672	3573.6033	3620.9292	14.939038	3631.1084	3577.4282	1000.0	1000.0	875999	247.4321	79.86055	351.93643	-156.78389	247.43242	79.86398	352.84012	-169.48978	-249.3739	28.382156	11149.884058952332
220	3587.9575	22.321068	3619.4045	3560.1167	3498.2664	23.134235	3539.1357	3460.1992	1000.0	1000.0	879999	248.13538	80.11572	351.25427	-165.23523	248.13496	80.120445	353.43793	-185.61911	-249.62662	27.341324	11208.808299064636
221	3589.3813	64.68178	3676.6777	3521.197	3581.3875	9.640912	3595.7385	3561.2583	1000.0	1000.0	883999	249.0912	80.41718	354.33295	-153.00592	249.0913	80.41906	354.44125	-154.05777	-250.74588	26.928865	11267.191297769547
222	3589.5654	30.366186	3612.294	3537.4824	3604.9238	11.884157	3620.9656	3582.288	1000.0	1000.0	887999	250.10017	80.59117	352.48944	-186.82507	250.10065	80.595375	352.1177	-184.892	-251.88887	27.75104	11325.319405317307
223	3570.0813	16.552334	3596.4988	3551.5461	3476.482	14.682806	3494.8926	3449.7349	1000.0	1000.0	891999	250.69868	80.68621	350.717	-123.97028	250.69914	80.68783	352.1667	-111.955505	-252.68655	27.767078	11383.580949306488
224	3532.8176	38.3964	3596.665	3500.537	3440.4556	21.008535	3467.8616	3409.7827	1000.0	1000.0	895999	251.24557	80.58336	351.34738	-98.70942	251.2456	80.58681	351.9308	-89.25823	-253.07079	26.129906	11442.300663471222
225	3534.4688	7.039122	3544.908	3525.2368	3695.2192	13.541846	3717.0151	3676.1921	1000.0	1000.0	899999	252.05894	80.22509	353.29913	-82.574135	252.05943	80.2277	352.24344	-96.29954	-253.87303	26.422203	11500.699275970459
226	3609.5925	57.69868	3657.288	3514.6663	3556.0903	34.768738	3586.918	3486.413	1000.0	1000.0	903999	252.27452	80.65514	354.4157	-91.412544	252.27408	80.6581	353.2072	-96.40242	-254.02904	26.402039	11559.223538637161
227	3576.9663	46.144547	3652.5737	3532.97	3634.6426	10.627561	3651.8906	3618.807	1000.0	1000.0	907999	252.94505	80.777725	359.93515	-122.88272	252.94528	80.781876	356.64072	-113.2267	-254.66599	27.067562	11618.38256072998
228	3580.6929	13.344591	3603.4714	3570.278	3580.7415	19.8126	3610.104	3547.3884	1000.0	1000.0	911999	253.4542	80.74894	356.02612	-130.91386	253.45403	80.753265	358.46545	-152.4902	-255.04764	26.129671	11677.025400876999
229	3543.905	51.510418	3579.6082	3455.007	3490.054	7.056806	3500.8984	3476.7651	1000.0	1000.0	915999	254.06705	80.78873	356.5703	-120.82489	254.06734	80.79159	358.15274	-134.88376	-255.80902	25.596836	11735.536652088165
230	3531.1548	25.1919	3558.8574	3495.3044	3511.961	19.401228	3550.1536	3484.3062	1000.0	1000.0	919999	254.5698	80.950554	355.98752	-143.25969	254.56927	80.955925	357.81525	-143.89786	-256.18457	25.92665	11794.261194467545
231	3514.594	18.743885	3530.9326	3483.3047	3533.0884	27.62522	3564.2097	3488.887	1000.0	1000.0	923999	254.88635	81.212975	357.8338	-133.55998	254.88634	81.216286	358.6163	-149.88905	-256.84528	27.229538	11852.576063871384
