Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
105	-7.5731506	1.8684559	-3.0175693	-17.074074	-5.50541	2.013228	-2.4969983	-7.772689	50.0	50.0	419999	-7.078276	2.021067	12.676219	-19.197094	-7.078194	2.020618	5.6121135	-18.997547	6.90778	1.5266931	3960.2737543582916
106	-6.8341393	1.7846144	-2.6610653	-10.129193	-5.7942624	1.8599261	-1.5128965	-7.490781	50.0	50.0	423999	-7.1081033	1.9911201	5.943982	-19.029274	-7.1080995	1.9915953	8.227148	-18.639206	6.940556	1.5484384	3998.7806401252747
107	-6.6302743	2.1768048	-2.8007016	-12.133669	-5.114596	2.1575348	-2.7139626	-10.572198	50.0	50.0	427999	-7.180496	1.947294	6.8446794	-18.83134	-7.1804934	1.9473909	6.5087147	-17.789806	6.986905	1.6079283	4037.293959379196
108	-7.2292023	1.8789252	-2.3064196	-10.83721	-6.408351	1.9327186	-2.7452033	-8.83469	50.0	50.0	431999	-7.217682	1.966313	10.068988	-18.510357	-7.217632	1.966492	4.521248	-19.015322	7.023462	1.6381174	4076.098014831543
109	-7.2847886	2.1039958	-3.1823375	-12.442576	-5.1346407	1.5536748	-2.0240586	-7.781545	50.0	50.0	435999	-7.2396293	1.9844612	7.194886	-18.342083	-7.239621	1.9852675	9.4209385	-18.695663	7.057155	1.6433215	4114.930574893951
110	-7.189691	1.684605	-2.977061	-9.63601	-7.0597663	1.3167078	-4.412147	-8.654171	50.0	50.0	439999	-7.2255726	2.0037138	10.872761	-19.533533	-7.2254796	2.0035825	6.3776917	-20.276663	7.041614	1.6054555	4152.981436014175
111	-6.9248514	1.4264475	-3.2732584	-9.604332	-5.684971	1.6001545	-3.7629774	-8.434397	50.0	50.0	443999	-7.2300396	1.985326	8.31158	-18.983194	-7.2300806	1.985602	4.670598	-19.791399	7.054982	1.6428304	4191.692885637283
112	-6.643183	1.9495618	-2.6818216	-9.889566	-5.9257603	1.4945818	-2.431406	-8.101831	50.0	50.0	447999	-7.2773376	1.9819489	5.048824	-21.177172	-7.277267	1.982819	5.5733542	-19.430004	7.093628	1.6195902	4230.183823823929
113	-7.178407	2.038357	-3.3035495	-15.389713	-6.120713	1.2431003	-3.6117651	-8.325629	50.0	50.0	451999	-7.279868	1.9914553	5.956051	-19.07137	-7.2799625	1.9922459	6.0612407	-18.997795	7.1098876	1.6199431	4268.930184841156
114	-7.1665144	2.0028996	-3.036286	-11.958155	-6.380257	1.7932547	-3.1228933	-8.801493	50.0	50.0	455999	-7.2196417	2.0156524	7.2381725	-18.572802	-7.2195606	2.0155275	7.5799236	-18.993174	7.049171	1.6106155	4306.382642507553
115	-6.9863076	1.897717	-2.8879216	-9.983331	-6.3052263	1.6546046	-2.950684	-7.776837	50.0	50.0	459999	-7.192144	2.0074909	7.3151727	-19.9625	-7.192154	2.0081835	12.006579	-18.704493	7.0191836	1.5851719	4344.627539396286
116	-6.9480867	1.6664734	-3.1173458	-10.245735	-5.000212	1.7801095	-2.862337	-7.8868704	50.0	50.0	463999	-7.1264877	1.9764616	7.921028	-18.542965	-7.126366	1.9760644	7.45327	-19.235338	6.9646993	1.5538183	4383.375790834427
117	-7.045041	2.0872056	-2.6914668	-14.961964	-6.1153364	1.6200199	-3.550733	-8.326116	50.0	50.0	467999	-7.0646687	1.9733256	6.99761	-18.133184	-7.0647445	1.9739735	4.811651	-19.08884	6.910318	1.54082	4422.494793891907
118	-7.0512557	1.5433619	-3.3877146	-9.93796	-5.726669	1.4714353	-1.9363258	-7.2965827	50.0	50.0	471999	-7.0551186	1.947053	4.484415	-17.967117	-7.0550857	1.9470501	7.3654566	-19.428715	6.901638	1.5258479	4460.815251350403
119	-7.01143	2.2655056	-3.1919348	-20.74814	-5.282831	1.8524092	-2.3109627	-7.799543	50.0	50.0	475999	-7.0571175	1.9425523	9.473259	-18.769827	-7.0572276	1.9427623	6.6745176	-19.904512	6.9068885	1.525012	4499.761779308319
120	-7.3235383	2.0230224	-3.124803	-15.820916	-6.078932	1.7807232	-2.6173413	-8.26884	50.0	50.0	479999	-7.0725756	1.9483701	14.666891	-18.796808	-7.072505	1.9478118	5.9110136	-17.94007	6.9154334	1.5234069	4538.075385570526
121	-7.629111	2.3527877	-3.0064478	-13.767251	-5.1357718	1.4406213	-2.7271566	-7.2662086	50.0	50.0	483999	-7.067893	1.9669609	7.632333	-19.271439	-7.0677443	1.9677311	9.167341	-21.11866	6.9083524	1.5202446	4575.991700172424
122	-6.89454	1.7196391	-2.8494658	-9.890892	-5.982448	2.1454008	-2.49986	-10.318268	50.0	50.0	487999	-7.036291	1.9759429	13.910332	-23.074173	-7.036379	1.9751405	5.7142487	-22.119267	6.8794026	1.5387276	4614.626757144928
123	-6.93546	1.9150485	-3.3310344	-12.082764	-5.796944	1.850343	-3.1833498	-8.916293	50.0	50.0	491999	-7.0234604	1.9762032	4.1847253	-18.49429	-7.023504	1.9770418	4.664308	-17.759462	6.8758817	1.5250603	4653.419587612152
124	-6.9704256	1.7985963	-3.143244	-10.312541	-5.6883326	1.8235853	-2.8214824	-8.910639	50.0	50.0	495999	-7.019927	1.9755621	8.282652	-17.172571	-7.0199857	1.974979	13.191254	-17.65488	6.8718843	1.5392834	4691.354153394699
125	-6.806436	1.5907346	-2.8498883	-9.818574	-5.2042227	1.6582222	-2.3988123	-7.58775	50.0	50.0	499999	-7.024206	1.9914939	11.617321	-19.189228	-7.0242	1.991876	4.512064	-18.423817	6.8752127	1.5427685	4729.969558000565
126	-6.799679	1.8813348	-2.7358305	-10.453308	-5.825837	1.5913976	-2.724433	-8.246049	50.0	50.0	503999	-7.032235	2.005451	11.433765	-19.012974	-7.03228	2.0049632	6.477848	-18.817997	6.883319	1.48118	4768.517536640167
127	-6.7272797	2.015865	-2.8045237	-12.075239	-5.5558968	1.7022676	-2.9037468	-8.7550335	50.0	50.0	507999	-7.012709	1.989911	7.7120514	-18.347496	-7.012763	1.9897736	8.633445	-19.053234	6.8618183	1.5074399	4806.971847295761
128	-6.959123	1.4507103	-4.073497	-10.243263	-5.5667453	1.4751735	-3.3261118	-7.613002	50.0	50.0	511999	-6.9992175	1.9918157	6.7179685	-19.943493	-6.9991317	1.991929	6.4350195	-18.323212	6.8445754	1.523189	4845.712093114853
129	-6.8364134	1.9921477	-3.0522978	-14.354812	-5.236344	2.1297915	-1.475822	-7.2015147	50.0	50.0	515999	-6.9852767	1.9914618	17.332026	-18.346786	-6.98514	1.9910023	5.2926407	-18.892067	6.8384824	1.5088487	4884.388624429703
130	-6.87241	1.8820789	-2.8634634	-10.257928	-5.145872	1.8479028	-3.0770535	-8.515103	50.0	50.0	519999	-6.987344	1.9754717	10.3622055	-19.072084	-6.9873867	1.9752859	7.6013403	-18.812155	6.844551	1.4851145	4923.022949695587
131	-6.731103	1.9057156	-3.5340624	-10.912056	-5.372276	1.2738912	-3.2344084	-7.416155	50.0	50.0	523999	-6.9860826	1.9623339	9.157179	-17.968122	-6.98618	1.9626282	12.192705	-17.925797	6.8481884	1.4754344	4961.546793460846
132	-6.9220595	2.236412	-2.4205344	-10.827356	-6.0194216	2.0210235	-1.9455243	-7.9255548	50.0	50.0	527999	-6.9777727	1.953572	6.6590137	-17.936255	-6.9776926	1.9535031	6.135195	-19.091621	6.8438396	1.5165641	5000.385715961456
133	-7.069703	1.6484069	-2.2634203	-10.261968	-5.203611	1.7953495	-1.9720224	-7.3953466	50.0	50.0	531999	-7.0010176	1.963418	6.253167	-18.314404	-7.001299	1.9632889	6.371724	-21.235065	6.8584347	1.5153682	5038.790399312973
134	-7.111328	1.8810762	-2.6353698	-10.374819	-5.284713	2.2223437	-1.3893197	-8.549823	50.0	50.0	535999	-6.977274	1.9646918	8.980625	-18.340551	-6.9772367	1.9643397	6.3067017	-18.934862	6.8344355	1.4925524	5077.204995393753
135	-7.089714	1.4747524	-3.2075534	-10.244916	-5.3395185	1.7894515	-3.1007862	-9.061096	50.0	50.0	539999	-6.9635925	1.9536847	7.877417	-22.443413	-6.963524	1.9539393	3.1321678	-19.282469	6.8227363	1.5093333	5116.095884799957
136	-7.226102	1.5162582	-4.327548	-10.191131	-4.8329434	1.867322	-1.7811567	-7.2835608	50.0	50.0	543999	-6.986424	1.9377044	6.466128	-18.738838	-6.986531	1.937202	5.0900035	-18.483013	6.851422	1.5304574	5154.712296247482
137	-6.8855453	1.8906404	-2.7634177	-12.315465	-5.496409	2.3062384	-2.7010417	-9.569513	50.0	50.0	547999	-7.0171995	1.9594537	8.203728	-20.458786	-7.0171804	1.9598225	7.467413	-18.534515	6.86824	1.5158291	5193.474367618561
138	-7.1397324	1.7525209	-3.180159	-10.889718	-5.8792086	2.3182912	-2.1255517	-8.840703	50.0	50.0	551999	-6.9847717	1.9830639	7.9426985	-19.552265	-6.984631	1.9833258	5.6722007	-19.191599	6.853912	1.5125244	5232.403418540955
139	-6.6616945	1.7239687	-3.0780063	-10.177176	-6.108297	1.5011073	-3.6539087	-7.917306	50.0	50.0	555999	-6.952547	2.0012443	8.808922	-20.54609	-6.952614	2.0010555	5.6675386	-20.583286	6.809405	1.4843445	5270.904024362564
140	-6.8232994	1.6598574	-2.76374	-10.222625	-6.0841203	2.0023105	-2.8714964	-8.868091	50.0	50.0	559999	-6.9429693	1.9989368	3.3131793	-18.386488	-6.9429607	1.9997554	4.563678	-18.167084	6.7958016	1.4886801	5309.007049560547
141	-7.3865595	1.6000044	-3.5687358	-11.494154	-5.5961027	1.8171463	-2.167552	-8.363529	50.0	50.0	563999	-6.946686	1.990073	8.060516	-19.835293	-6.9466195	1.9907898	8.201114	-20.039074	6.803065	1.4971985	5347.819969892502
142	-6.746794	1.7956885	-3.285753	-11.404994	-4.915513	1.9955897	-2.0483751	-7.6073093	50.0	50.0	567999	-6.9679456	1.9725622	8.523035	-20.420113	-6.9680543	1.971929	5.614208	-19.648783	6.8218884	1.5317067	5386.809248924255
143	-7.4002	1.7542546	-2.466846	-10.2888975	-6.742892	1.0638683	-5.5337615	-8.794167	50.0	50.0	571999	-6.980794	1.9706919	14.202596	-19.883461	-6.980829	1.9708358	4.0953746	-18.84735	6.8347545	1.5083666	5425.500059843063
144	-6.965968	1.6826808	-2.6332037	-10.211036	-6.7438993	0.9900517	-4.978084	-8.379274	50.0	50.0	575999	-7.0257654	1.9833714	7.875148	-21.490774	-7.0257382	1.9840357	6.912425	-19.838406	6.885816	1.5060613	5464.466170310974
145	-7.03201	1.9122083	-2.717982	-12.407995	-4.8664384	1.6213996	-1.901442	-7.0931377	50.0	50.0	579999	-6.996771	1.9715217	9.067327	-20.944061	-6.9970818	1.9712946	13.599106	-20.15499	6.851877	1.5498569	5503.474349975586
146	-6.9864073	1.9091591	-2.596888	-11.854174	-5.5246677	1.9331163	-1.8548647	-8.511832	50.0	50.0	583999	-6.9725833	1.9819924	23.925865	-18.727186	-6.9724383	1.9816719	6.296797	-19.245998	6.8345857	1.547756	5541.697951555252
147	-7.3609047	1.7710432	-2.6429117	-10.973435	-5.8899827	1.3973258	-2.5190978	-7.9733133	50.0	50.0	587999	-6.962028	1.9675925	10.007666	-20.70368	-6.962005	1.968063	9.234112	-19.295889	6.825174	1.5062621	5580.9397830963135
148	-7.010222	1.9057605	-2.7720013	-10.377007	-4.918685	1.96069	-2.710574	-8.098178	50.0	50.0	591999	-6.941612	1.9544363	14.174253	-20.516068	-6.9414773	1.9540027	6.418672	-21.61925	6.811096	1.5159773	5620.041305780411
149	-7.178383	2.100409	-3.011739	-17.624102	-5.8876114	1.7102176	-3.1641848	-8.256388	50.0	50.0	595999	-6.9331374	1.9527522	8.264359	-18.490477	-6.9331264	1.9534427	2.5819652	-19.07131	6.799253	1.4634221	5658.732928276062
150	-7.0119047	1.9351003	-2.6343968	-10.435721	-5.7201753	1.3827633	-3.6430607	-7.8131013	50.0	50.0	599999	-6.936144	1.962148	6.0719204	-19.094803	-6.9360323	1.9625518	4.5615015	-18.827436	6.804923	1.4724834	5697.450811862946
151	-7.04937	1.7867641	-2.4439633	-9.801264	-6.011712	1.6395695	-2.0733516	-8.015649	50.0	50.0	603999	-6.918994	1.943468	10.922368	-20.365788	-6.9189477	1.943236	11.126302	-18.52684	6.778186	1.4914602	5736.010230302811
152	-6.991481	1.7231601	-2.9911735	-10.1279545	-4.252164	1.3353279	-2.413525	-6.4255214	50.0	50.0	607999	-6.920024	1.9282923	18.022238	-18.24661	-6.920047	1.9295186	6.2013116	-20.442556	6.781779	1.4802778	5774.754232883453
153	-6.827124	1.792153	-2.8258271	-10.4866085	-4.698003	1.7221174	-1.8713753	-8.160085	50.0	50.0	611999	-6.915804	1.9228945	12.778368	-17.964329	-6.915867	1.9232589	9.243899	-18.273066	6.7788877	1.510483	5813.500072956085
154	-6.7732835	2.066087	-2.7843778	-10.56003	-5.5425463	1.4085355	-3.0061514	-7.1618333	50.0	50.0	615999	-6.8771234	1.9343338	9.354613	-18.354242	-6.877255	1.9342161	5.6697764	-19.13394	6.7452183	1.4983922	5852.40550160408
155	-6.787905	1.7725462	-2.683082	-9.958071	-5.082354	1.6645452	-2.2825665	-7.0371366	50.0	50.0	619999	-6.883122	1.9445987	12.156868	-19.076733	-6.8832726	1.9455822	17.195923	-19.715387	6.7527423	1.4946398	5891.548592805862
156	-6.971312	1.8795593	-2.663226	-10.421338	-5.770346	1.134976	-3.5224009	-7.4731674	50.0	50.0	623999	-6.8748174	1.9493393	7.2747507	-22.168268	-6.874888	1.9503063	7.8283067	-20.242998	6.7369843	1.4574265	5930.632694244385
157	-6.9503326	1.8005639	-3.3849664	-10.27291	-6.0198994	1.5883701	-3.2093863	-7.9389257	50.0	50.0	627999	-6.8652925	1.9441121	5.9710054	-19.018332	-6.865322	1.9444779	7.044674	-18.919342	6.7315392	1.4692042	5969.375177383423
158	-6.828746	1.9563017	-2.3760831	-11.4269	-6.5832644	1.5406082	-3.159981	-8.350025	50.0	50.0	631999	-6.8540463	1.9233001	9.63172	-18.410465	-6.853946	1.923434	5.7656817	-18.685352	6.713211	1.4746158	6008.14831161499
159	-6.700534	1.7291635	-3.099828	-9.829461	-4.97279	2.0770345	-0.9292274	-7.894715	50.0	50.0	635999	-6.854605	1.9206427	12.101189	-19.762789	-6.8546705	1.9203696	8.628212	-19.223969	6.71802	1.4815799	6046.867980003357
160	-6.5704026	1.9514866	-2.3101296	-10.40375	-6.1548967	1.6435373	-2.9585903	-8.526759	50.0	50.0	639999	-6.8192186	1.9394317	8.545358	-18.006174	-6.8193583	1.9397769	9.695955	-19.057438	6.690074	1.479439	6085.186969995499
161	-6.9518447	1.8615834	-2.9493115	-10.616033	-5.794012	1.4310781	-3.5066025	-8.203396	50.0	50.0	643999	-6.7972794	1.9407154	5.1085362	-18.965345	-6.7973695	1.9404985	6.1900153	-19.932772	6.662307	1.4419372	6123.900328874588
162	-6.970599	1.8282788	-2.1437483	-9.842082	-5.0146933	2.1519022	-1.5683413	-7.574592	50.0	50.0	647999	-6.7985406	1.9271712	7.9477267	-19.005396	-6.7985926	1.9280808	9.816069	-20.721138	6.668622	1.4627733	6163.077679634094
163	-7.0046477	1.7641994	-2.5633066	-9.957226	-5.549995	1.6534432	-2.3992677	-8.026938	50.0	50.0	651999	-6.814845	1.9241073	10.748784	-18.72811	-6.8149467	1.9238057	5.1770844	-18.905731	6.681519	1.4640695	6201.545412302017
164	-6.7935114	1.8723028	-2.7817042	-9.910918	-5.8817387	1.3766226	-3.0601926	-7.9371567	50.0	50.0	655999	-6.8276324	1.9148475	5.329385	-17.907938	-6.8275323	1.9152632	6.28642	-18.182308	6.7013116	1.4481502	6240.668315887451
165	-6.8464828	1.7881088	-2.7797391	-10.331825	-4.138858	2.0048401	-1.4302353	-8.3598175	50.0	50.0	659999	-6.8086276	1.9156169	7.355194	-17.869375	-6.8085804	1.9164919	8.301758	-19.621494	6.6778846	1.460635	6280.138108968735
166	-6.908632	2.0093846	-1.9891573	-9.959073	-5.949479	2.3695903	-1.425861	-8.3839	50.0	50.0	663999	-6.815635	1.9092889	9.081035	-18.460978	-6.8156204	1.9105921	6.145424	-19.179966	6.6930423	1.4733812	6318.860865831375
167	-6.895509	1.9950227	-2.8233268	-10.329312	-6.162904	1.606999	-2.2451286	-8.026043	50.0	50.0	667999	-6.8332186	1.9295174	7.7818174	-19.270401	-6.8332334	1.9301193	4.473616	-18.985611	6.7101035	1.4614787	6358.064115047455
168	-7.2628427	1.8219949	-2.4899776	-11.572445	-6.40985	1.4017649	-3.0589933	-8.340234	50.0	50.0	671999	-6.865568	1.904645	7.7677464	-19.661892	-6.865814	1.9050105	7.8608084	-19.78572	6.723665	1.4899776	6397.498860359192
169	-7.0037336	1.9288352	-3.0191996	-14.169211	-5.920974	2.282354	-1.6833421	-9.415461	50.0	50.0	675999	-6.897163	1.9042861	8.777723	-18.191952	-6.8972454	1.9035674	5.7907567	-18.330477	6.7611027	1.5209849	6436.453882694244
170	-7.105635	1.7692109	-3.0989473	-10.340328	-5.651496	2.156989	-1.5880393	-7.5466013	50.0	50.0	679999	-6.8941326	1.9185606	5.6929684	-19.845207	-6.894042	1.9190007	10.801261	-18.696104	6.7658334	1.469872	6475.246938943863
171	-7.3471603	1.949929	-2.3439312	-12.15418	-6.630906	1.7988797	-1.8124944	-8.281756	50.0	50.0	683999	-6.863352	1.9307734	5.190942	-19.428383	-6.8635273	1.9310598	8.957819	-18.957386	6.732194	1.4970602	6514.640402317047
172	-7.580133	1.8782048	-2.8705065	-11.361173	-6.0122747	1.8527557	-2.626089	-9.20282	50.0	50.0	687999	-6.8415537	1.9361848	7.863913	-18.936275	-6.841391	1.9372702	8.846185	-19.64527	6.7078815	1.4724251	6553.763560771942
173	-6.8593473	1.8295822	-2.5071716	-10.640903	-5.4982467	2.2694485	-1.7260876	-8.752616	50.0	50.0	691999	-6.802469	1.9505874	7.7915998	-19.145157	-6.8023987	1.9503326	6.7917385	-18.098392	6.676582	1.428843	6593.11385178566
174	-7.310337	2.0737634	-3.660434	-13.662541	-5.411172	2.094157	-2.490917	-8.5234585	50.0	50.0	695999	-6.7744875	1.9395101	8.58498	-19.163734	-6.7745404	1.9410361	8.137993	-19.615652	6.653968	1.4536178	6632.449478626251
175	-7.5358114	1.7169212	-3.150222	-11.296456	-5.4765587	1.7590911	-2.8994846	-7.8748975	50.0	50.0	699999	-6.771269	1.9204307	8.318115	-19.64697	-6.771438	1.9202917	8.263197	-19.722656	6.6460013	1.4097227	6671.9060752391815
176	-7.061	1.8504652	-3.0732987	-11.242602	-5.760011	1.2662972	-2.6054287	-7.4360876	50.0	50.0	703999	-6.7453623	1.915337	5.647268	-19.952013	-6.745326	1.915279	9.168468	-18.864988	6.624241	1.4398532	6710.871103048325
177	-7.036836	1.9737421	-2.9709625	-11.743405	-5.9557533	1.6885854	-3.673272	-8.046335	50.0	50.0	707999	-6.7347226	1.9054801	27.092762	-18.624235	-6.734747	1.9051851	10.732422	-19.86161	6.6130877	1.4359826	6749.848563909531
178	-6.9769883	2.0202053	-2.761121	-11.044199	-5.220582	2.0729134	-2.2882562	-8.388041	50.0	50.0	711999	-6.74791	1.9134693	12.858294	-21.358889	-6.748027	1.913579	8.923995	-23.343708	6.623157	1.4183145	6789.47061419487
179	-6.8915834	1.8034405	-2.0619578	-10.215866	-5.4607053	2.4607859	-1.6815486	-9.096574	50.0	50.0	715999	-6.7369156	1.9240748	5.3180547	-20.747654	-6.7370644	1.9245118	5.5664854	-20.77658	6.6077394	1.4357998	6828.461628913879
180	-7.470328	1.7777013	-3.1153803	-10.783612	-6.3128653	1.4123828	-3.7268083	-8.032736	50.0	50.0	719999	-6.723769	1.9112452	10.745814	-19.095387	-6.723722	1.9119124	5.9303617	-20.154394	6.603676	1.429813	6867.73019194603
181	-7.0620093	1.7411346	-2.9709356	-12.813927	-6.217719	2.0219803	-2.6916356	-10.005702	50.0	50.0	723999	-6.7240925	1.901014	15.522745	-20.818604	-6.724132	1.9001215	4.702587	-19.670813	6.6062737	1.4225103	6906.899866104126
182	-7.166101	1.6698928	-2.4698114	-10.85461	-5.08721	1.9951129	-1.3263814	-7.918872	50.0	50.0	727999	-6.703568	1.8972205	8.268856	-19.554592	-6.70356	1.8967667	6.2660623	-19.806751	6.58582	1.450221	6946.023688793182
183	-7.162829	2.0578065	-2.2108984	-10.690648	-6.301631	1.7667454	-3.2949214	-7.992281	50.0	50.0	731999	-6.693046	1.8802743	4.164223	-19.716772	-6.693257	1.8802773	5.0312924	-21.650606	6.5716887	1.4330817	6985.2390258312225
184	-6.947796	1.7995958	-2.6130757	-10.2850895	-5.308851	1.7235906	-2.1270938	-7.2446847	50.0	50.0	735999	-6.689372	1.8731132	14.034349	-19.716484	-6.689606	1.8722548	5.9774	-19.184122	6.5635533	1.4216987	7024.8390963077545
185	-7.142058	1.9575863	-3.0082462	-11.373052	-7.1672606	0.93813735	-5.2421503	-8.443165	50.0	50.0	739999	-6.6896324	1.8785739	6.071221	-20.893314	-6.689645	1.8788755	6.0898037	-19.942337	6.5694637	1.429912	7064.037836313248
186	-7.1592584	1.8086052	-3.3321154	-11.95599	-5.5171194	1.7274963	-2.3628118	-8.094961	50.0	50.0	743999	-6.677674	1.8707458	7.81366	-19.651009	-6.677539	1.8719369	6.216703	-18.413593	6.5577817	1.3788513	7103.081126213074
187	-7.005	1.8384529	-2.6111379	-10.92605	-5.391292	2.0792944	-2.0693216	-9.1554	50.0	50.0	747999	-6.674812	1.871493	13.702522	-19.002161	-6.67515	1.870343	7.416323	-20.100557	6.549116	1.4153657	7142.508774995804
188	-7.2462034	1.9400173	-2.4240925	-10.989872	-6.1976137	1.860571	-2.353511	-8.3561	50.0	50.0	751999	-6.6837306	1.8714671	11.38895	-20.524479	-6.683313	1.8718239	7.087303	-19.819212	6.559693	1.4129008	7181.960775375366
189	-7.387599	1.9374465	-3.3354306	-11.8235855	-5.5403066	1.4344726	-3.0720172	-7.720767	50.0	50.0	755999	-6.68672	1.8767416	8.634166	-20.079824	-6.68682	1.8781561	11.974	-19.639263	6.5639358	1.4329935	7221.426012992859
190	-7.0932283	1.7546943	-2.8051035	-10.181254	-5.276202	1.6906569	-2.230675	-7.476295	50.0	50.0	759999	-6.6645727	1.874968	11.183658	-18.874485	-6.6646705	1.8758032	14.619532	-19.410301	6.5411386	1.4106565	7260.417243003845
191	-7.005285	1.9823836	-2.6259916	-10.389714	-5.775916	2.0466356	-1.5266851	-8.9690895	50.0	50.0	763999	-6.6888475	1.8784168	7.9908442	-20.038954	-6.688805	1.8786219	9.729083	-19.404915	6.55265	1.4385935	7299.994984388351
192	-7.1348753	1.9457109	-1.9991535	-11.097252	-5.584386	1.3464724	-3.7618322	-7.8921194	50.0	50.0	767999	-6.741377	1.8914568	7.096613	-19.801283	-6.7413464	1.8919163	6.9912834	-19.346922	6.622361	1.4734288	7339.218914270401
193	-7.1691146	2.053145	-3.2794793	-10.753586	-5.9661026	1.6618258	-3.5217667	-8.333933	50.0	50.0	771999	-6.7318363	1.8861128	6.1572757	-21.175714	-6.731847	1.8848855	6.7543197	-19.260708	6.6092124	1.451397	7378.290632247925
194	-7.2214584	1.7215463	-2.3385482	-10.579412	-5.3943424	1.6679615	-3.11937	-7.8519945	50.0	50.0	775999	-6.7093983	1.8791441	6.467622	-19.522747	-6.709595	1.8797349	5.0851264	-18.716785	6.5867443	1.4463252	7417.431929111481
195	-6.812776	1.9491093	-2.9192176	-10.380809	-5.0406504	2.3085587	-2.4642866	-8.227936	50.0	50.0	779999	-6.7147245	1.8775312	11.572863	-19.153185	-6.714813	1.8776993	14.9952545	-19.324364	6.598831	1.4295944	7456.900093793869
196	-7.2756376	1.7018142	-3.233015	-10.858911	-5.737805	1.5909636	-3.3166263	-8.149425	50.0	50.0	783999	-6.717566	1.8684686	7.061779	-20.32734	-6.717769	1.8681755	5.829798	-20.27389	6.5971274	1.4271384	7495.669830083847
197	-7.583809	1.7385955	-2.7656302	-10.924501	-6.1307073	2.2911901	-2.6484869	-9.191632	50.0	50.0	787999	-6.72091	1.871587	9.352474	-18.866447	-6.7205577	1.87233	7.409548	-19.954557	6.5963273	1.4407353	7534.910897493362
198	-7.334607	1.9600596	-3.243228	-14.300199	-4.7888937	2.0747025	-1.3720511	-7.466076	50.0	50.0	791999	-6.6978183	1.8801398	6.8572626	-19.608805	-6.697825	1.8810643	6.6092963	-19.445898	6.5830426	1.4259007	7574.160518169403
199	-7.09841	1.9711362	-2.3311384	-11.412362	-6.417615	1.1702129	-4.9273186	-7.9478207	50.0	50.0	795999	-6.676509	1.870909	7.459293	-19.146976	-6.6765943	1.8711019	5.543988	-21.513193	6.554095	1.4338306	7613.011771440506
200	-6.939389	1.6570234	-2.5799308	-9.993471	-4.9651465	2.0519233	-1.7160298	-8.065374	50.0	50.0	799999	-6.6431055	1.8704875	7.7489853	-19.034355	-6.6430974	1.8701806	5.466959	-19.12959	6.53246	1.397049	7652.766670465469
201	-6.8856874	1.9387056	-2.6122124	-10.666799	-5.5168934	1.6619678	-2.48524	-8.235083	50.0	50.0	803999	-6.6434364	1.8569182	10.642138	-19.558767	-6.643699	1.8573678	7.122524	-19.668097	6.5302267	1.3885974	7692.1729238033295
202	-6.7609205	1.8013116	-3.1794057	-10.787107	-4.240818	1.6535698	-2.0694115	-7.0061574	50.0	50.0	807999	-6.6546454	1.8654811	16.893122	-20.797607	-6.6545787	1.8655784	7.8150983	-19.887402	6.540084	1.4063865	7731.820229291916
203	-7.0377035	1.7871928	-3.0644586	-10.163592	-5.8432527	1.746418	-3.57689	-8.837789	50.0	50.0	811999	-6.641194	1.861223	9.931831	-20.850647	-6.64109	1.8616736	5.929394	-19.49555	6.5258584	1.4132268	7771.014172554016
204	-6.9436274	1.9374197	-2.9301488	-10.636614	-6.0371146	1.8637257	-3.9927905	-9.622638	50.0	50.0	815999	-6.5767517	1.8220928	7.2139177	-19.235428	-6.576747	1.8232954	12.594852	-18.339636	6.4637394	1.3793367	7810.689670562744
205	-6.712056	1.6507758	-2.8137126	-10.55869	-6.567881	1.6093796	-4.217493	-8.737777	50.0	50.0	819999	-6.60267	1.8048325	25.796406	-19.097675	-6.602606	1.8048605	8.177144	-19.062733	6.483091	1.391074	7849.546362876892
206	-6.8308587	1.6593152	-2.318687	-10.206676	-6.038932	2.3665378	-1.9569149	-8.581658	50.0	50.0	823999	-6.647347	1.8144507	6.48263	-19.831234	-6.6473093	1.8145329	7.5833287	-19.292627	6.5295324	1.4127287	7888.705221652985
207	-7.3096237	1.5867867	-2.795022	-10.227716	-4.5790486	1.8124106	-2.078092	-8.550994	50.0	50.0	827999	-6.681458	1.8423778	16.817627	-19.000715	-6.68164	1.841906	8.2887535	-19.361828	6.5644293	1.4414428	7928.72776389122
208	-7.450812	1.7923949	-3.8070633	-11.207067	-6.219558	2.5648134	-3.1863573	-12.711898	50.0	50.0	831999	-6.676909	1.8539311	7.9890037	-19.683588	-6.67708	1.8540534	9.335242	-19.494991	6.559921	1.4238826	7968.183615446091
209	-6.9236984	2.1219897	-2.4502075	-15.191178	-6.115489	1.8470355	-3.392281	-8.922771	50.0	50.0	835999	-6.682328	1.8622491	17.921394	-19.78583	-6.682299	1.8619128	10.828069	-19.603848	6.568272	1.4175664	8007.685264587402
210	-7.321187	1.6826397	-3.6510344	-10.70471	-6.0670004	1.8768277	-2.3028429	-8.55582	50.0	50.0	839999	-6.675928	1.8476793	4.900426	-18.35399	-6.6759496	1.848087	10.30042	-19.223316	6.560706	1.393977	8047.211787939072
