Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet1	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
105	-7.7606936	2.6072116	-2.9231317	-15.864749	-6.752369	2.4269433	-3.8889596	-12.693112	50.0	50.0	419999	-6.7207913	2.1902611	4.530592	-20.108906	-6.7209325	2.1907241	10.117012	-19.981071	6.587804	1.2239722	4066.9594025611877
106	-8.173037	2.4280708	-3.346117	-16.96525	-8.881742	1.9702214	-6.3686204	-13.618125	50.0	50.0	423999	-6.751768	2.1901221	5.7933655	-19.94185	-6.751905	2.1904647	2.8618774	-20.651762	6.6134734	1.231426	4106.332651376724
107	-8.002446	3.1069055	-2.8872952	-15.432555	-5.3160095	2.521947	-1.7806541	-11.08981	50.0	50.0	427999	-6.7450533	2.1935441	6.3711977	-19.58383	-6.745146	2.1936781	9.084753	-19.50156	6.605878	1.2282063	4145.217055797577
108	-7.8422294	2.3119502	-2.8013062	-13.661304	-6.763713	2.872828	-2.3005397	-10.882496	50.0	50.0	431999	-6.723191	2.196823	3.410181	-19.210655	-6.72331	2.196767	5.3914948	-20.13533	6.582777	1.2232828	4185.530868053436
109	-7.8662653	2.5695326	-3.2304194	-15.379599	-7.1840887	2.5394251	-2.0583584	-10.988333	50.0	50.0	435999	-6.677287	2.1791024	4.9122095	-20.745087	-6.6775217	2.1797895	8.3557415	-23.434189	6.540825	1.2282075	4225.205789804459
110	-7.330095	2.0875456	-3.2350204	-13.712619	-5.7313795	1.7796781	-3.2932324	-8.3565645	50.0	50.0	439999	-6.6518817	2.144547	16.40197	-19.163431	-6.6520476	2.1440454	5.5256977	-21.091278	6.513844	1.2078204	4264.079005241394
111	-7.674685	2.1017945	-2.683932	-12.8132	-6.46754	2.111445	-3.3613687	-9.781271	50.0	50.0	443999	-6.6749406	2.134692	7.2953186	-20.042797	-6.675039	2.135601	14.474571	-19.832571	6.532385	1.2057959	4302.810187101364
112	-8.274078	2.3684	-3.6391203	-13.689631	-6.572184	2.7025845	-2.1083262	-9.706453	50.0	50.0	447999	-6.6863637	2.158149	9.654374	-20.082449	-6.686414	2.1581697	5.452624	-20.19027	6.5490265	1.2039229	4342.386359930038
113	-7.835756	2.579136	-2.4618301	-13.8478155	-5.8151193	2.054919	-2.0008843	-8.60343	50.0	50.0	451999	-6.686683	2.1781993	9.664913	-22.179825	-6.6864576	2.1785638	4.771777	-22.709764	6.546619	1.2355193	4381.583753347397
114	-8.108091	2.5298178	-2.768212	-13.895616	-6.172587	1.5702366	-3.7864292	-8.73976	50.0	50.0	455999	-6.694969	2.1536555	7.195294	-21.04123	-6.6949577	2.154439	9.738512	-21.134068	6.554646	1.2102985	4421.056522369385
115	-7.6553497	2.2241924	-2.257926	-15.284292	-7.637267	1.4651603	-3.694645	-8.988885	50.0	50.0	459999	-6.711515	2.1388714	8.648457	-20.149057	-6.711515	2.1393435	4.1935873	-19.651833	6.580929	1.2260036	4460.600230455399
116	-7.936206	2.1944714	-3.4908712	-13.15593	-5.7766137	1.8632606	-1.8943044	-8.487105	50.0	50.0	463999	-6.6903114	2.132036	8.734203	-19.5464	-6.690316	2.1320696	6.0060067	-20.811794	6.5661583	1.2240049	4500.331602573395
117	-8.367355	2.1611195	-4.4312363	-15.018621	-6.6011686	2.3099906	-3.88105	-11.135454	50.0	50.0	467999	-6.6441436	2.1269565	9.144603	-18.870872	-6.6443214	2.1266494	7.8097105	-18.499878	6.510243	1.2122965	4539.207921266556
118	-7.417343	2.4314303	-3.0681517	-14.166722	-5.3399916	2.264957	-2.3464448	-10.286758	50.0	50.0	471999	-6.6177955	2.1068983	6.893984	-19.096457	-6.61775	2.1076143	3.4243114	-18.52202	6.486965	1.2027593	4578.018280029297
119	-8.207258	2.5361817	-3.8240688	-14.866278	-4.7608237	2.3499057	-2.6337104	-9.51536	50.0	50.0	475999	-6.6048455	2.0951114	9.123589	-17.916397	-6.605031	2.0951176	11.23722	-19.228725	6.478486	1.1669915	4618.0443069934845
120	-7.9024916	2.1480794	-3.4485304	-13.095899	-8.120614	1.6215572	-5.725039	-10.566157	50.0	50.0	479999	-6.6086273	2.0914211	8.349297	-18.724833	-6.608902	2.0908713	5.815417	-20.202332	6.481547	1.180039	4657.150404453278
121	-8.320518	2.6236393	-3.1068494	-14.715965	-5.3375196	1.5108098	-2.5218678	-7.202076	50.0	50.0	483999	-6.640998	2.1112792	8.153706	-20.87936	-6.6409855	2.1120963	8.054756	-20.337318	6.507937	1.1886204	4696.704018115997
122	-7.974177	2.4008915	-3.6909375	-15.615382	-5.144322	2.2028182	-2.062258	-9.453565	50.0	50.0	487999	-6.647221	2.127	6.8089747	-20.179459	-6.647217	2.1270545	12.696857	-21.180023	6.508763	1.2074353	4736.1526346206665
123	-8.698912	2.773182	-2.9858823	-14.1934185	-7.032168	2.0561373	-3.8460956	-9.850342	50.0	50.0	491999	-6.662729	2.1284537	6.975111	-20.09137	-6.662713	2.12832	3.9159873	-19.921167	6.532223	1.1887593	4775.775660991669
124	-8.921257	2.5882545	-3.6873991	-14.388186	-6.6929564	1.2536303	-4.147318	-8.622404	50.0	50.0	495999	-6.658444	2.1210952	7.177916	-19.04793	-6.6585355	2.1209793	16.340729	-19.8772	6.5278907	1.2129217	4815.017542600632
125	-8.25328	2.6929293	-2.8368325	-18.47624	-6.5088987	2.336344	-2.8040338	-10.404613	50.0	50.0	499999	-6.6672163	2.111647	7.0457973	-19.023687	-6.6673465	2.111688	7.6292906	-19.381672	6.5392394	1.2220947	4854.610511302948
126	-7.8970222	2.4655914	-3.4317327	-15.7206545	-7.582123	2.1264968	-4.137029	-10.228456	50.0	50.0	503999	-6.650656	2.1058187	6.470962	-19.618004	-6.650566	2.1058168	5.0521755	-20.3466	6.526945	1.23465	4894.164192199707
127	-8.60414	2.6315768	-3.409613	-16.640858	-6.815837	2.1691937	-2.2929366	-9.955242	50.0	50.0	507999	-6.6515913	2.0998724	8.4059105	-20.12952	-6.6515737	2.1003985	4.9785423	-20.862587	6.5254197	1.1705453	4933.952282190323
128	-8.329684	2.2636168	-2.9954362	-13.279022	-7.188321	2.5393612	-2.872156	-10.781189	50.0	50.0	511999	-6.6291914	2.098397	7.8540936	-19.140018	-6.629145	2.0983906	5.5149903	-20.473692	6.506015	1.1649678	4973.512888669968
129	-8.233992	2.568754	-2.691312	-16.969843	-6.935959	1.6744766	-3.4181283	-9.33917	50.0	50.0	515999	-6.601576	2.1009562	9.258266	-18.450672	-6.6016088	2.1010022	5.3077354	-19.27749	6.477821	1.1772681	5013.026105880737
130	-8.379379	2.577867	-3.2896163	-16.791084	-5.5461087	2.1473968	-3.2358975	-10.12607	50.0	50.0	519999	-6.584176	2.0971591	6.206044	-19.651875	-6.5840816	2.0973785	5.5434294	-19.45715	6.4610023	1.1926101	5052.3191204071045
131	-7.6396422	2.0279028	-2.8945787	-11.403557	-6.178109	2.0253444	-2.531909	-8.714391	50.0	50.0	523999	-6.594144	2.095165	7.627275	-21.076593	-6.594287	2.0944803	5.7091675	-19.387005	6.469409	1.18751	5091.625623703003
132	-8.080848	2.313889	-2.7696102	-13.181835	-6.5939574	2.1067758	-2.2844927	-9.70419	50.0	50.0	527999	-6.579675	2.0771067	5.0263042	-19.50902	-6.579626	2.0774467	11.661422	-19.50751	6.455015	1.1860098	5131.298133611679
133	-7.700831	2.3681219	-2.7383804	-14.677932	-7.476599	3.5861826	-2.7014341	-15.524707	50.0	50.0	531999	-6.572398	2.067292	7.9984813	-18.738335	-6.572596	2.0675948	9.683638	-18.246017	6.445003	1.182153	5170.634102344513
134	-8.710989	2.8837202	-3.2343047	-17.791187	-6.9771514	2.2234552	-1.6546009	-10.162241	50.0	50.0	535999	-6.55861	2.0749605	7.059779	-20.433315	-6.5583506	2.075658	4.423201	-18.760902	6.4336867	1.1780491	5210.336389064789
135	-8.481176	2.5788841	-2.588021	-20.198929	-7.40963	2.2395895	-2.6813836	-9.290558	50.0	50.0	539999	-6.575221	2.0786586	3.6227157	-18.567108	-6.5752554	2.0781531	3.3556676	-18.816225	6.4515624	1.1819013	5250.092969179153
136	-7.8779693	2.6614368	-2.458981	-13.376332	-6.1536307	2.1964626	-1.6025317	-9.052243	50.0	50.0	543999	-6.6013713	2.0656507	8.525586	-19.03502	-6.601494	2.065505	6.2578564	-20.20314	6.472319	1.1965384	5289.619001865387
137	-8.0666485	2.8760252	-2.76883	-15.529317	-7.3169813	2.1468964	-2.4537575	-8.900901	50.0	50.0	547999	-6.6145287	2.0874796	11.0115795	-20.037413	-6.6145244	2.0877256	5.1378965	-19.45603	6.4956045	1.1808443	5329.243577241898
138	-7.8096976	2.6161544	-3.0285153	-13.05703	-6.9245286	2.0936866	-2.7120826	-10.5655365	50.0	50.0	551999	-6.636095	2.0969367	9.62301	-21.393896	-6.6361256	2.097097	8.793833	-21.425144	6.517459	1.1944895	5368.291423082352
139	-8.39176	2.7370126	-2.9373355	-14.684586	-7.892916	2.7718756	-2.2742357	-12.580804	50.0	50.0	555999	-6.654082	2.1033711	6.7071586	-20.918583	-6.6541677	2.1031666	6.290695	-20.448126	6.5410624	1.2025	5408.6381459236145
140	-8.124899	2.6670008	-3.6636498	-14.404464	-8.160341	2.4656267	-2.2824469	-11.708383	50.0	50.0	559999	-6.6487856	2.0968597	4.9453726	-20.594622	-6.6488895	2.0971732	4.176338	-21.119799	6.5330215	1.176349	5448.493357658386
141	-8.570081	2.4074593	-4.2724524	-14.85068	-7.0181527	1.9812291	-3.4832666	-9.605959	50.0	50.0	563999	-6.633993	2.1127148	11.045298	-20.186794	-6.634076	2.112717	5.7583947	-20.002438	6.5173283	1.1672436	5488.45369887352
142	-8.286543	2.3400488	-2.7281852	-14.968731	-6.4380965	2.3021297	-3.2574816	-10.245114	50.0	50.0	567999	-6.637459	2.1243272	6.2380166	-19.714794	-6.63734	2.12434	3.636539	-20.355885	6.5173182	1.19189	5527.938405036926
143	-8.085169	2.3376966	-3.579872	-13.197129	-5.159984	2.6352866	-1.6386292	-10.314168	50.0	50.0	571999	-6.6302414	2.1078131	7.000267	-24.10059	-6.630468	2.107319	4.01227	-22.66248	6.5119715	1.1839414	5567.40003490448
144	-8.016123	2.4575248	-3.2861395	-16.97007	-6.092143	2.754825	-1.8418249	-9.704995	50.0	50.0	575999	-6.6218605	2.1147316	5.434288	-20.155735	-6.621751	2.114779	11.000037	-24.745346	6.5071974	1.2104081	5606.994504451752
145	-8.53887	2.630605	-2.7956257	-14.075326	-6.684259	2.0863984	-3.7874389	-11.185741	50.0	50.0	579999	-6.6143208	2.1249692	8.392257	-21.469738	-6.614393	2.1246285	4.67834	-20.412338	6.4982667	1.1929924	5646.554680109024
146	-8.725164	2.7934103	-3.1771662	-15.975178	-8.585613	2.5191398	-5.736636	-14.775353	50.0	50.0	583999	-6.59612	2.1055052	11.560118	-20.305656	-6.596019	2.105977	7.9675627	-21.151747	6.480919	1.2075832	5686.5994873046875
147	-8.470957	2.7579246	-3.1046486	-14.717857	-7.341549	2.8180957	-2.401729	-11.379327	50.0	50.0	587999	-6.608037	2.1204135	6.596907	-19.6523	-6.608146	2.120496	4.828767	-19.739517	6.4924726	1.194322	5725.847229719162
148	-8.598798	2.905311	-3.8062341	-14.364317	-6.6990023	1.7614758	-4.055193	-9.350842	50.0	50.0	591999	-6.604996	2.1203618	3.0216064	-21.325245	-6.604942	2.1206095	8.747581	-21.213432	6.486017	1.1692251	5765.776578426361
149	-8.312098	2.7420082	-3.2692816	-16.398989	-5.7317634	2.463493	-2.255825	-10.331157	50.0	50.0	595999	-6.605714	2.0992808	5.727589	-19.400164	-6.605895	2.0995088	7.632169	-20.403193	6.49285	1.1902848	5805.387496471405
150	-8.702017	2.6628268	-2.491106	-18.617765	-5.99468	2.1744757	-2.352538	-8.8234625	50.0	50.0	599999	-6.606456	2.0901847	4.394454	-21.461823	-6.606495	2.0911577	7.768788	-21.380846	6.491263	1.1700412	5845.234238147736
151	-8.690968	2.9697216	-2.2405992	-16.903177	-8.942363	3.1415262	-3.5520515	-13.943118	50.0	50.0	603999	-6.593362	2.0961483	9.910509	-21.463531	-6.5932245	2.097024	4.9062953	-21.15945	6.4820485	1.1885949	5885.402530193329
152	-8.1985445	2.9205906	-3.5118797	-18.730724	-6.2193193	3.0706308	-1.937169	-9.932124	50.0	50.0	607999	-6.5847983	2.0965111	7.1307764	-20.315441	-6.5847163	2.0966525	4.3236427	-20.093752	6.4681263	1.169415	5925.6909692287445
153	-8.513597	2.7667863	-3.3285637	-13.561708	-7.798369	2.8472662	-1.7065933	-12.101572	50.0	50.0	611999	-6.5607233	2.1041522	6.7990074	-19.241714	-6.5608873	2.1046264	12.995213	-19.145561	6.446866	1.1657585	5965.126083374023
154	-7.962201	2.712539	-3.4039872	-14.597339	-6.306107	3.09935	-1.1614833	-11.641056	50.0	50.0	615999	-6.552772	2.0896418	8.764584	-18.600368	-6.552686	2.0907145	10.97879	-19.629677	6.4449463	1.1902028	6005.2945165634155
155	-8.666295	2.8710628	-3.1110637	-17.436235	-8.320177	3.2854178	-2.1864588	-12.444163	50.0	50.0	619999	-6.5559173	2.0658808	6.1195974	-20.113268	-6.556065	2.0658092	8.069923	-21.375008	6.4441977	1.1820809	6044.906645059586
156	-8.077413	2.557415	-2.9564905	-13.426902	-7.4055376	2.5918875	-2.6395307	-10.263005	50.0	50.0	623999	-6.5515094	2.0717826	8.258617	-19.930672	-6.5512433	2.072186	7.4514675	-19.639635	6.4438515	1.1694597	6084.071573257446
157	-8.238497	2.762368	-2.6205707	-14.701601	-6.1902423	2.4683132	-1.8591387	-10.147358	50.0	50.0	627999	-6.5574336	2.0772781	7.814845	-20.265167	-6.557641	2.0775456	3.7186348	-20.803183	6.4486704	1.1509488	6124.009029150009
158	-8.3748	2.8630664	-2.776653	-15.192502	-5.974542	2.5647259	-1.3850662	-10.385097	50.0	50.0	631999	-6.5725527	2.088645	9.212473	-20.47116	-6.572642	2.088397	5.0671926	-22.544025	6.460716	1.1784587	6163.859302520752
159	-8.486875	2.6884296	-2.6280787	-14.893333	-7.971656	2.6464126	-4.8497906	-14.493527	50.0	50.0	635999	-6.592732	2.1049433	5.8606563	-20.051239	-6.592658	2.1062293	11.999065	-19.812416	6.477079	1.1701846	6203.3930995464325
160	-8.335386	2.863129	-3.375051	-15.337647	-7.961484	2.7124786	-3.9899986	-12.704712	50.0	50.0	639999	-6.6051736	2.1061432	16.371557	-21.493475	-6.6051817	2.105933	5.404561	-22.030663	6.4888535	1.2107791	6242.8615963459015
161	-8.825681	3.6472032	-3.4134643	-21.337301	-6.354654	2.8163216	-3.1562853	-11.304146	50.0	50.0	643999	-6.596256	2.113819	7.935444	-19.17912	-6.5960827	2.1149886	10.346434	-19.669582	6.482263	1.1838326	6282.864281654358
162	-8.386139	3.208865	-3.040096	-15.315135	-6.9875565	3.2841341	-2.2317188	-12.46832	50.0	50.0	647999	-6.5874085	2.110538	6.4582777	-20.379078	-6.587454	2.110971	7.219902	-20.939817	6.4703426	1.2156384	6322.513225078583
163	-8.076841	3.2374194	-2.9524398	-14.315097	-5.845084	3.2089767	-2.3802333	-12.049696	50.0	50.0	651999	-6.569639	2.1189268	11.057068	-21.841734	-6.569341	2.1196034	6.2132177	-21.505308	6.4658046	1.1809038	6362.776539802551
164	-9.1371155	3.15656	-2.7578545	-14.561502	-7.7527094	3.6037366	-2.565738	-12.446137	50.0	50.0	655999	-6.53099	2.1145191	5.6697917	-21.819256	-6.530832	2.114773	3.6885226	-20.664276	6.4177885	1.1791774	6403.087933301926
165	-9.564234	3.288822	-2.4986844	-15.637597	-8.626111	2.6164417	-3.9802744	-11.847734	50.0	50.0	659999	-6.5287824	2.095646	5.253923	-19.375877	-6.528593	2.096053	5.521227	-20.067621	6.4172597	1.1406295	6442.79577589035
166	-8.169581	2.8664544	-2.6104887	-14.359954	-5.981604	3.621408	-2.1977203	-12.878171	50.0	50.0	663999	-6.538839	2.0842474	6.6430097	-21.689114	-6.538856	2.0847008	6.4167576	-21.913893	6.4282503	1.1493706	6482.509237289429
167	-8.712651	2.8335292	-3.5781882	-15.358548	-6.3792534	3.3532712	-1.7377125	-14.686871	50.0	50.0	667999	-6.5371714	2.0824413	10.145622	-19.012012	-6.5371256	2.0833592	5.174712	-24.00663	6.4382644	1.1676762	6522.462074518204
168	-8.541548	2.7847266	-3.1060166	-14.356577	-7.0471144	2.841196	-2.633108	-12.071197	50.0	50.0	671999	-6.537258	2.0849147	8.399656	-19.625113	-6.537262	2.0853355	8.489201	-20.02921	6.4337053	1.161543	6562.5393846035
169	-8.565453	2.4193451	-3.4300776	-13.174326	-5.237651	2.434919	-2.9378774	-10.841044	50.0	50.0	675999	-6.539578	2.0853941	5.113532	-19.945662	-6.539405	2.0861428	5.6762905	-19.624939	6.432794	1.1789057	6602.562633752823
170	-8.687649	2.7703373	-3.2608476	-15.552157	-7.6594276	2.68529	-3.1110067	-11.076924	50.0	50.0	679999	-6.5179906	2.0909953	6.6344543	-21.647686	-6.5179825	2.0914438	6.9997025	-20.841686	6.4089494	1.1511711	6642.764719009399
171	-8.703226	2.8301802	-3.6151266	-14.3625965	-6.266486	1.9381291	-2.2734463	-9.470099	50.0	50.0	683999	-6.5124655	2.0879703	6.816755	-20.860203	-6.51255	2.0881057	7.038566	-20.143906	6.4030333	1.1457024	6683.239456653595
172	-7.8773293	2.8712325	-2.5058992	-14.44912	-7.746319	3.473379	-2.0033782	-12.004952	50.0	50.0	687999	-6.5216794	2.0830941	4.9513345	-19.999203	-6.5214496	2.0839763	9.724984	-21.629654	6.4165897	1.1576885	6722.988219499588
173	-7.8687105	2.491104	-2.9857888	-13.878713	-6.249942	2.2324011	-3.983364	-12.049568	50.0	50.0	691999	-6.514726	2.0730283	9.808286	-21.354343	-6.5147977	2.0733886	10.130099	-22.481602	6.4128933	1.1593134	6763.122039318085
174	-8.329732	2.5635116	-3.7348075	-13.775697	-8.914652	2.194007	-5.3530054	-11.214534	50.0	50.0	695999	-6.5209317	2.0814836	10.020198	-20.342754	-6.521225	2.0811107	4.6051507	-19.176493	6.412802	1.162332	6803.885167837143
175	-8.269388	2.8673007	-2.3096309	-14.959653	-7.9914465	1.5402454	-5.4114766	-10.895018	50.0	50.0	699999	-6.5377164	2.075653	4.28756	-17.39687	-6.537958	2.0758018	6.222601	-19.382793	6.4340844	1.170778	6844.434994697571
176	-7.5598855	2.4871666	-3.0991642	-13.843344	-5.162061	2.0554285	-1.2289555	-8.013114	50.0	50.0	703999	-6.514493	2.0876963	5.4128594	-19.255896	-6.5144444	2.0879097	7.4376426	-19.862444	6.4064555	1.1581346	6884.714961767197
177	-7.5695176	2.305471	-3.5075786	-12.440405	-6.801689	3.407861	-1.3289801	-12.934749	50.0	50.0	707999	-6.4860625	2.0739617	4.0823464	-19.988628	-6.486239	2.0747237	6.804335	-20.215893	6.3897667	1.1639085	6924.65723991394
178	-8.092742	3.0409188	-2.6312423	-15.261891	-5.427384	1.6077656	-2.6703756	-8.275411	50.0	50.0	711999	-6.4819007	2.065445	8.147517	-20.113403	-6.4818974	2.0660477	5.580486	-19.400948	6.3793106	1.1400386	6964.902363777161
179	-8.697627	2.5868158	-3.1400151	-15.592843	-7.4307747	2.5091267	-3.2011392	-10.42747	50.0	50.0	715999	-6.4936204	2.061921	8.505161	-17.259176	-6.493411	2.0623093	11.633274	-18.790565	6.3915033	1.1481489	7004.7426879405975
180	-8.262817	2.8071384	-2.6210253	-16.083426	-6.561586	2.8941383	-3.1423361	-11.994036	50.0	50.0	719999	-6.4966235	2.0577824	12.414424	-18.815708	-6.4967394	2.0579095	4.595892	-19.477257	6.385134	1.150126	7045.505700826645
181	-9.225217	2.8713448	-3.3105686	-19.238806	-6.424446	3.2146091	-2.0791423	-10.98689	50.0	50.0	723999	-6.4814925	2.0310104	4.382795	-18.534184	-6.4815054	2.0306802	4.205728	-18.698198	6.3746448	1.1333479	7085.776709079742
182	-8.186698	3.4744217	-2.3367217	-16.903374	-7.5832543	3.572101	-3.556444	-13.235384	50.0	50.0	727999	-6.4773264	2.0437908	5.9961057	-19.733097	-6.4771843	2.0447745	5.067294	-20.483875	6.37269	1.1256872	7125.6153836250305
183	-8.9543705	3.0109458	-2.8938744	-15.386624	-8.562903	1.1326042	-7.038213	-10.091376	50.0	50.0	731999	-6.478896	2.0483139	12.895536	-19.903084	-6.4788575	2.0486748	7.6632304	-19.86255	6.374486	1.1431752	7166.107547283173
184	-8.554934	2.383175	-2.5660074	-14.963665	-6.2934237	2.506435	-2.7802248	-9.830862	50.0	50.0	735999	-6.482356	2.0606315	5.0085077	-20.973167	-6.4822717	2.0609107	5.9032426	-18.760487	6.38253	1.1373112	7205.541278362274
185	-8.22142	2.8171928	-3.253982	-14.255005	-7.3914285	3.575316	-2.378586	-13.125444	50.0	50.0	739999	-6.518937	2.063517	4.4739637	-20.158627	-6.5191035	2.0634136	2.375915	-20.660202	6.410102	1.1522623	7246.7617082595825
186	-8.64794	3.1982465	-2.6631176	-14.840109	-6.4678793	2.1902108	-3.1202538	-9.348031	50.0	50.0	743999	-6.528503	2.071009	10.973376	-19.319208	-6.5286293	2.071443	15.931248	-19.877302	6.42411	1.1578711	7286.749225139618
187	-8.337001	2.7257605	-2.8652058	-13.554274	-5.9964905	2.9875536	-2.4494326	-11.712768	50.0	50.0	747999	-6.532548	2.085152	23.920908	-22.674658	-6.5324674	2.0848012	3.0782642	-19.486649	6.429881	1.16326	7326.068470239639
188	-8.383959	2.6766381	-3.3388553	-14.064694	-7.1052732	3.3440537	-3.15696	-12.160802	50.0	50.0	751999	-6.5305705	2.0630772	6.180015	-19.08872	-6.5308113	2.0633163	8.318224	-19.861206	6.426988	1.1696626	7367.065185070038
189	-8.073632	2.8412743	-3.0578623	-14.187931	-5.9715314	2.9223528	-2.4456496	-11.195188	50.0	50.0	755999	-6.5385823	2.0672479	10.942751	-20.16428	-6.538533	2.0675514	7.6302767	-20.820526	6.437378	1.1716735	7406.901609659195
190	-8.201045	3.1736934	-2.8743696	-16.36918	-6.566687	3.260765	-2.5368547	-12.348509	50.0	50.0	759999	-6.52132	2.0732243	15.398846	-21.207836	-6.5214844	2.0728383	5.546677	-19.896788	6.4175477	1.163604	7447.132402181625
191	-8.203538	3.1587496	-3.0235605	-15.652515	-6.043525	3.1101494	-2.5496016	-11.123383	50.0	50.0	763999	-6.518127	2.0700476	3.848247	-20.493357	-6.518019	2.0704837	5.998054	-19.62112	6.417515	1.1522595	7487.151082038879
192	-8.553267	3.2230358	-2.6684325	-18.22818	-5.0269523	2.6795788	-2.1369846	-11.098705	50.0	50.0	767999	-6.5062656	2.069405	6.6892247	-20.837784	-6.5064754	2.0702145	5.5512977	-20.467426	6.4062443	1.1461519	7527.206223011017
193	-8.151382	3.1678753	-2.9180121	-15.46637	-7.336972	3.0237443	-3.278557	-11.619126	50.0	50.0	771999	-6.504158	2.0759728	11.9119625	-19.606457	-6.504137	2.076731	6.809855	-22.66517	6.4032407	1.1514407	7567.032347202301
194	-8.313314	2.4984844	-2.7384903	-14.511947	-6.472934	2.557621	-1.4679865	-11.018631	50.0	50.0	775999	-6.506726	2.0705059	7.29162	-18.18966	-6.506644	2.0711808	7.141332	-22.63723	6.400375	1.1388962	7607.558070898056
195	-7.6450605	2.567947	-2.7437618	-14.9360895	-5.5064583	2.1296515	-1.5012913	-9.518696	50.0	50.0	779999	-6.4896464	2.0798388	19.023811	-19.324343	-6.489531	2.0792608	13.531307	-18.559944	6.386002	1.1933557	7648.316745519638
196	-8.339798	2.6855254	-3.3864574	-15.426871	-6.3506284	2.898954	-2.4485612	-11.723982	50.0	50.0	783999	-6.4953895	2.0782385	10.845377	-21.161577	-6.495414	2.0780349	8.794005	-20.644827	6.3911085	1.1458161	7688.568819761276
197	-7.7827644	2.7584374	-2.8952343	-15.859494	-7.869326	2.4441717	-2.7601328	-11.19101	50.0	50.0	787999	-6.491624	2.0879064	5.6132054	-22.03829	-6.4915743	2.08853	4.228742	-22.315716	6.3881493	1.1430144	7729.1436858177185
198	-7.829072	2.4560442	-3.1598513	-12.154464	-9.497691	3.5022535	-4.821814	-18.810085	50.0	50.0	791999	-6.5047717	2.080776	7.0702176	-19.188923	-6.5047517	2.0812714	6.218979	-19.349445	6.4078255	1.1543623	7769.77974152565
199	-8.139921	2.759413	-3.0512586	-16.274181	-8.279821	3.0304801	-2.8133283	-12.62476	50.0	50.0	795999	-6.472547	2.052973	7.960194	-21.015144	-6.472435	2.0533764	8.748476	-21.563133	6.3719797	1.1420367	7810.12065911293
200	-8.189667	2.9634707	-3.063803	-20.115505	-7.4994392	2.126949	-3.8487706	-12.048692	50.0	50.0	799999	-6.4596357	2.0288053	8.314995	-20.181885	-6.459744	2.028349	4.72184	-20.57707	6.35663	1.1363772	7849.687296152115
201	-8.100039	2.541101	-2.07141	-13.857216	-5.2066183	2.3694398	-2.314182	-9.396736	50.0	50.0	803999	-6.4442587	2.0191786	6.6897717	-22.435406	-6.444251	2.01961	5.9562383	-21.10767	6.34778	1.1495522	7890.16251707077
202	-7.0554504	2.5206304	-3.0716531	-12.354992	-5.8170805	1.9639702	-2.2335088	-8.313373	50.0	50.0	807999	-6.4562464	2.0135806	4.8854027	-21.449305	-6.456602	2.0141084	5.3124175	-20.15223	6.360628	1.1406636	7930.975856304169
203	-7.390634	2.9472692	-2.785617	-16.386124	-6.7193604	2.8708768	-3.470958	-12.048255	50.0	50.0	811999	-6.44959	2.0283554	3.6777387	-21.731853	-6.4496474	2.0285563	2.836019	-19.797007	6.353222	1.1265168	7971.969096899033
204	-7.899031	2.4766445	-2.7360477	-13.6996	-7.184701	1.259241	-5.1476316	-9.070029	50.0	50.0	815999	-6.4903164	2.025163	4.670872	-20.288809	-6.4901905	2.0258584	4.3691974	-19.96646	6.390568	1.1368082	8012.434511423111
205	-8.579317	2.687378	-2.6151989	-15.166254	-6.2922144	2.3629248	-1.1092751	-9.027346	50.0	50.0	819999	-6.4815426	2.0329037	4.492317	-19.811935	-6.481688	2.0329812	5.706472	-19.852472	6.379499	1.1642222	8052.931192159653
206	-8.174612	3.0298977	-3.2923295	-15.004418	-6.524152	2.6031494	-2.6752443	-11.57184	50.0	50.0	823999	-6.455472	2.0632343	26.413235	-24.193048	-6.4552774	2.062292	5.5997314	-22.020523	6.3394923	1.1782243	8092.829966306686
207	-8.099574	2.4163203	-3.0192516	-12.699301	-7.356971	2.5415776	-4.278615	-11.625821	50.0	50.0	827999	-6.476235	2.0652587	6.8932366	-20.002647	-6.4763737	2.065573	9.579684	-22.40242	6.3740897	1.1751739	8133.501591682434
208	-8.106474	2.6522968	-3.4996803	-14.87449	-10.5819	2.4282868	-7.6282425	-13.921535	50.0	50.0	831999	-6.490845	2.0608714	6.1855745	-20.126661	-6.4908624	2.061392	5.862043	-22.653887	6.3901205	1.1678935	8174.18879699707
209	-8.8509035	2.7527936	-3.0242317	-14.012826	-4.8939247	2.9338863	-1.913003	-11.967085	50.0	50.0	835999	-6.480692	2.044122	6.504521	-18.731638	-6.4806657	2.0446472	6.309085	-21.066952	6.3731756	1.1582179	8214.643382072449
210	-7.9938803	2.584457	-3.3803735	-13.191162	-6.843601	3.0226781	-2.267292	-11.693557	50.0	50.0	839999	-6.4939218	2.0453634	8.689312	-18.85125	-6.493929	2.0462062	5.764786	-19.475473	6.3913937	1.1618788	8255.094203710556
